CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,CODE_GENDER_F,CODE_GENDER_M,FLAG_OWN_CAR_N,FLAG_OWN_CAR_Y,FLAG_OWN_REALTY_N,FLAG_OWN_REALTY_Y,STATUS
0,315000.0,2,3,4,2,-15825,-3720,1,1,1,0,5,2.0,0,1,0,1,1,0,0
0,315000.0,2,3,4,2,-15825,-3720,1,1,1,0,5,2.0,0,1,0,1,1,0,1
0,180000.0,2,1,4,2,-19575,-2901,1,0,0,0,3,2.0,1,0,1,0,1,0,0
0,180000.0,2,1,4,2,-19575,-2901,1,0,0,0,3,2.0,1,0,1,0,1,0,0
0,180000.0,2,1,4,2,-19575,-2901,1,0,0,0,3,2.0,1,0,1,0,1,0,0
0,180000.0,2,1,4,2,-19575,-2901,1,0,0,0,3,2.0,1,0,1,0,1,0,0
0,180000.0,2,1,4,2,-19575,-2901,1,0,0,0,3,2.0,1,0,1,0,1,0,0
0,180000.0,2,1,4,2,-19575,-2901,1,0,0,0,3,2.0,1,0,1,0,1,0,0
0,180000.0,2,1,4,2,-19575,-2901,1,0,0,0,3,2.0,1,0,1,0,1,0,0
0,180000.0,2,1,4,2,-19575,-2901,1,0,0,0,3,2.0,1,0,1,0,1,0,0
0,180000.0,2,1,4,2,-19575,-2901,1,0,0,0,3,2.0,1,0,1,0,1,0,0
0,180000.0,2,1,4,2,-19575,-2901,1,0,0,0,3,2.0,1,0,1,0,1,0,0
0,180000.0,2,1,4,2,-19575,-2901,1,0,0,0,3,2.0,1,0,1,0,1,0,1
0,180000.0,2,1,4,2,-19575,-2901,1,0,0,0,3,2.0,1,0,1,0,1,0,0
0,157500.0,2,1,4,2,-12915,-3174,1,0,1,0,3,2.0,1,0,1,0,1,0,0
0,157500.0,2,1,4,2,-12915,-3174,1,0,1,0,3,2.0,1,0,1,0,1,0,0
0,157500.0,2,1,4,2,-12915,-3174,1,0,1,0,3,2.0,1,0,1,0,1,0,0
0,157500.0,2,1,4,2,-12915,-3174,1,0,1,0,3,2.0,1,0,1,0,1,0,0
0,157500.0,2,1,4,2,-12915,-3174,1,0,1,0,3,2.0,1,0,1,0,1,0,0
0,144000.0,1,1,4,2,-22877,365243,1,0,1,1,0,2.0,1,0,0,1,1,0,0
0,229500.0,2,2,4,1,-18325,-1256,1,0,0,0,1,2.0,0,1,0,1,1,0,1
0,229500.0,2,2,4,1,-18325,-1256,1,0,0,0,1,2.0,0,1,0,1,1,0,1
0,229500.0,2,2,4,1,-18325,-1256,1,0,0,0,1,2.0,0,1,0,1,1,0,0
0,229500.0,2,2,4,1,-18325,-1256,1,0,0,0,1,2.0,0,1,0,1,1,0,1
0,229500.0,2,2,4,1,-18325,-1256,1,0,0,0,1,2.0,0,1,0,1,1,0,1
0,229500.0,2,2,4,1,-18325,-1256,1,0,0,0,1,2.0,0,1,0,1,1,0,0
0,229500.0,2,2,4,1,-18325,-1256,1,0,0,0,1,2.0,0,1,0,1,1,0,0
0,270000.0,2,3,4,2,-17573,-5792,1,1,1,0,5,2.0,1,0,1,0,1,0,1
0,270000.0,2,3,4,2,-17573,-5792,1,1,1,0,5,2.0,1,0,1,0,1,0,0
0,270000.0,2,3,4,2,-17573,-5792,1,1,1,0,5,2.0,1,0,1,0,1,0,0
0,270000.0,2,3,4,2,-17573,-5792,1,1,1,0,5,2.0,1,0,1,0,1,0,0
0,270000.0,2,3,4,2,-17573,-5792,1,1,1,0,5,2.0,1,0,1,0,1,0,0
0,270000.0,2,3,4,2,-17573,-5792,1,1,1,0,5,2.0,1,0,1,0,1,0,0
0,270000.0,2,3,4,2,-17573,-5792,1,1,1,0,5,2.0,1,0,1,0,1,0,0
0,270000.0,2,3,4,2,-17573,-5792,1,1,1,0,5,2.0,1,0,1,0,1,0,1
0,292500.0,3,1,4,2,-20953,-8684,1,1,1,0,6,2.0,1,0,1,0,1,0,0
0,292500.0,3,1,4,2,-20953,-8684,1,1,1,0,6,2.0,1,0,1,0,1,0,0
0,292500.0,3,1,4,2,-20953,-8684,1,1,1,0,6,2.0,1,0,1,0,1,0,0
0,292500.0,3,1,4,2,-20953,-8684,1,1,1,0,6,2.0,1,0,1,0,1,0,0
0,292500.0,3,1,4,2,-20953,-8684,1,1,1,0,6,2.0,1,0,1,0,1,0,0
0,292500.0,3,1,4,2,-20953,-8684,1,1,1,0,6,2.0,1,0,1,0,1,0,0
0,292500.0,3,1,4,2,-20953,-8684,1,1,1,0,6,2.0,1,0,1,0,1,0,0
0,292500.0,3,1,4,2,-20953,-8684,1,1,1,0,6,2.0,1,0,1,0,1,0,0
0,292500.0,3,1,4,2,-20953,-8684,1,1,1,0,6,2.0,1,0,1,0,1,0,0
0,292500.0,3,1,4,2,-20953,-8684,1,1,1,0,6,2.0,1,0,1,0,1,0,1
0,292500.0,3,1,4,2,-20953,-8684,1,1,1,0,6,2.0,1,0,1,0,1,0,0
0,270000.0,2,3,4,2,-12333,-860,1,1,1,0,6,2.0,1,0,1,0,1,0,1
0,270000.0,2,3,4,2,-12333,-860,1,1,1,0,6,2.0,1,0,1,0,1,0,0
0,270000.0,2,3,4,2,-12333,-860,1,1,1,0,6,2.0,1,0,1,0,1,0,0
0,225000.0,2,1,4,2,-14667,-798,1,1,0,0,5,2.0,1,0,0,1,1,0,0
0,225000.0,2,1,4,2,-14667,-798,1,1,0,0,5,2.0,1,0,0,1,1,0,0
0,225000.0,2,1,4,2,-14667,-798,1,1,0,0,5,2.0,1,0,0,1,1,0,0
0,225000.0,2,1,4,2,-14667,-798,1,1,0,0,5,2.0,1,0,0,1,1,0,0
0,225000.0,2,1,4,2,-14667,-798,1,1,0,0,5,2.0,1,0,0,1,1,0,0
0,225000.0,2,1,4,2,-14667,-798,1,1,0,0,5,2.0,1,0,0,1,1,0,0
0,225000.0,2,1,4,2,-14667,-798,1,1,0,0,5,2.0,1,0,0,1,1,0,0
0,225000.0,2,1,4,2,-14667,-798,1,1,0,0,5,2.0,1,0,0,1,1,0,0
0,225000.0,2,1,4,2,-14667,-798,1,1,0,0,5,2.0,1,0,0,1,1,0,0
0,157500.0,2,2,4,0,-10611,-982,1,0,1,0,2,2.0,0,1,0,1,1,0,0
0,157500.0,2,2,4,0,-10611,-982,1,0,1,0,2,2.0,0,1,0,1,1,0,0
0,157500.0,2,2,4,0,-10611,-982,1,0,1,0,2,2.0,0,1,0,1,1,0,0
0,157500.0,2,2,4,0,-10611,-982,1,0,1,0,2,2.0,0,1,0,1,1,0,0
0,74250.0,2,3,1,1,-19082,-5243,1,0,1,0,4,1.0,1,0,1,0,1,0,0
0,74250.0,2,3,1,1,-19082,-5243,1,0,1,0,4,1.0,1,0,1,0,1,0,0
0,74250.0,2,3,1,1,-19082,-5243,1,0,1,0,4,1.0,1,0,1,0,1,0,0
0,135000.0,2,1,4,2,-14201,-2139,1,0,1,0,0,2.0,1,0,1,0,1,0,0
0,135000.0,2,1,4,2,-14201,-2139,1,0,1,0,0,2.0,1,0,1,0,1,0,0
1,135000.0,2,1,4,2,-9957,-921,1,1,0,0,2,3.0,0,1,0,1,1,0,0
1,135000.0,2,1,4,2,-9957,-921,1,1,0,0,2,3.0,0,1,0,1,1,0,0
1,135000.0,2,1,4,2,-9957,-921,1,1,0,0,2,3.0,0,1,0,1,1,0,0
1,135000.0,2,1,4,2,-9957,-921,1,1,0,0,2,3.0,0,1,0,1,1,0,0
1,135000.0,2,1,4,2,-9957,-921,1,1,0,0,2,3.0,0,1,0,1,1,0,0
0,144000.0,2,1,0,2,-15970,-8987,1,0,0,0,1,1.0,1,0,1,0,1,0,0
0,144000.0,2,1,0,2,-15970,-8987,1,0,0,0,1,1.0,1,0,1,0,1,0,0
0,144000.0,2,1,0,2,-15970,-8987,1,0,0,0,1,1.0,1,0,1,0,1,0,0
0,202500.0,3,3,4,0,-14562,-1287,1,0,1,0,4,2.0,1,0,1,0,1,0,0
0,202500.0,3,3,4,0,-14562,-1287,1,0,1,0,4,2.0,1,0,1,0,1,0,1
0,202500.0,3,3,4,0,-14562,-1287,1,0,1,0,4,2.0,1,0,1,0,1,0,0
0,202500.0,3,3,4,0,-14562,-1287,1,0,1,0,4,2.0,1,0,1,0,1,0,1
0,40500.0,1,1,0,2,-21091,365243,1,0,0,0,0,1.0,1,0,1,0,1,0,1
0,337500.0,3,3,4,0,-10266,-1652,1,1,1,0,5,2.0,0,1,0,1,1,0,0
0,337500.0,3,3,4,0,-10266,-1652,1,1,1,0,5,2.0,0,1,0,1,1,0,0
0,337500.0,3,3,4,0,-10266,-1652,1,1,1,0,5,2.0,0,1,0,1,1,0,0
0,337500.0,3,3,4,0,-10266,-1652,1,1,1,0,5,2.0,0,1,0,1,1,0,0
0,337500.0,3,3,4,0,-10266,-1652,1,1,1,0,5,2.0,0,1,0,1,1,0,0
0,180000.0,2,1,4,1,-14781,-2443,1,0,1,0,1,2.0,0,1,1,0,1,0,0
0,180000.0,2,1,4,1,-14781,-2443,1,0,1,0,1,2.0,0,1,1,0,1,0,0
0,180000.0,2,1,4,1,-14781,-2443,1,0,1,0,1,2.0,0,1,1,0,1,0,0
0,180000.0,2,1,4,1,-14781,-2443,1,0,1,0,1,2.0,0,1,1,0,1,0,0
0,180000.0,2,1,4,1,-14781,-2443,1,0,1,0,1,2.0,0,1,1,0,1,0,0
0,180000.0,2,1,4,1,-14781,-2443,1,0,1,0,1,2.0,0,1,1,0,1,0,0
0,180000.0,2,1,4,1,-14781,-2443,1,0,1,0,1,2.0,0,1,1,0,1,0,0
0,130500.0,2,1,3,2,-15140,-4816,1,0,1,0,1,2.0,1,0,1,0,1,0,0
0,130500.0,2,1,3,2,-15140,-4816,1,0,1,0,1,2.0,1,0,1,0,1,0,0
0,130500.0,2,1,3,2,-15140,-4816,1,0,1,0,1,2.0,1,0,1,0,1,0,0
0,130500.0,2,1,3,2,-15140,-4816,1,0,1,0,1,2.0,1,0,1,0,1,0,0
0,130500.0,2,1,3,2,-15140,-4816,1,0,1,0,1,2.0,1,0,1,0,1,0,0
0,130500.0,2,1,3,2,-15140,-4816,1,0,1,0,1,2.0,1,0,1,0,1,0,0
0,130500.0,2,1,3,2,-15140,-4816,1,0,1,0,1,2.0,1,0,1,0,1,0,0
0,130500.0,2,1,3,2,-15140,-4816,1,0,1,0,1,2.0,1,0,1,0,1,0,0
0,130500.0,2,1,3,2,-15140,-4816,1,0,1,0,1,2.0,1,0,1,0,1,0,0
0,130500.0,2,1,3,2,-15140,-4816,1,0,1,0,1,2.0,1,0,1,0,1,0,0
0,130500.0,2,1,3,2,-15140,-4816,1,0,1,0,1,2.0,1,0,1,0,1,0,0
0,130500.0,2,1,3,2,-15140,-4816,1,0,1,0,1,2.0,1,0,1,0,1,0,0
0,130500.0,2,1,3,2,-15140,-4816,1,0,1,0,1,2.0,1,0,1,0,1,0,0
0,130500.0,2,1,3,2,-15140,-4816,1,0,1,0,1,2.0,1,0,1,0,1,0,0
0,144000.0,1,1,4,2,-21041,365243,1,0,1,0,0,2.0,1,0,1,0,1,0,0
0,144000.0,1,1,4,2,-21041,365243,1,0,1,0,0,2.0,1,0,1,0,1,0,0
0,193500.0,2,1,0,1,-16099,-1866,1,0,1,0,1,1.0,1,0,1,0,1,0,1
0,193500.0,2,1,0,1,-16099,-1866,1,0,1,0,1,1.0,1,0,1,0,1,0,1
0,193500.0,2,1,0,1,-16099,-1866,1,0,1,0,1,1.0,1,0,1,0,1,0,0
0,193500.0,2,1,0,1,-16099,-1866,1,0,1,0,1,1.0,1,0,1,0,1,0,0
0,112500.0,1,1,2,2,-22061,365243,1,0,0,0,0,1.0,1,0,1,0,1,0,0
0,112500.0,1,1,2,2,-22061,365243,1,0,0,0,0,1.0,1,0,1,0,1,0,0
0,112500.0,1,1,2,2,-22061,365243,1,0,0,0,0,1.0,1,0,1,0,1,0,0
0,112500.0,1,1,2,2,-22061,365243,1,0,0,0,0,1.0,1,0,1,0,1,0,0
0,135000.0,1,1,4,2,-20140,365243,1,0,1,1,0,2.0,1,0,0,1,1,0,0
0,135000.0,1,1,4,2,-20140,365243,1,0,1,1,0,2.0,1,0,0,1,1,0,0
0,135000.0,1,1,4,2,-20140,365243,1,0,1,1,0,2.0,1,0,0,1,1,0,0
0,135000.0,1,1,4,2,-20140,365243,1,0,1,1,0,2.0,1,0,0,1,1,0,0
0,135000.0,1,1,4,2,-20140,365243,1,0,1,1,0,2.0,1,0,0,1,1,0,0
0,135000.0,1,1,4,2,-20140,365243,1,0,1,1,0,2.0,1,0,0,1,1,0,0
0,135000.0,1,1,4,2,-20140,365243,1,0,1,1,0,2.0,1,0,0,1,1,0,0
0,135000.0,1,1,4,2,-20140,365243,1,0,1,1,0,2.0,1,0,0,1,1,0,0
0,135000.0,1,1,4,2,-20140,365243,1,0,1,1,0,2.0,1,0,0,1,1,0,0
0,135000.0,1,1,4,2,-20140,365243,1,0,1,1,0,2.0,1,0,0,1,1,0,0
0,135000.0,1,1,4,2,-20140,365243,1,0,1,1,0,2.0,1,0,0,1,1,0,0
0,135000.0,1,1,4,2,-20140,365243,1,0,1,1,0,2.0,1,0,0,1,1,0,0
0,135000.0,1,1,4,2,-20140,365243,1,0,1,1,0,2.0,1,0,0,1,1,0,0
0,135000.0,1,1,4,2,-20140,365243,1,0,1,1,0,2.0,1,0,0,1,1,0,0
0,267750.0,2,3,4,2,-20991,-4727,1,0,1,0,1,2.0,0,1,0,1,1,0,0
0,267750.0,2,3,4,2,-20991,-4727,1,0,1,0,1,2.0,0,1,0,1,1,0,0
0,267750.0,2,3,4,2,-20991,-4727,1,0,1,0,1,2.0,0,1,0,1,1,0,0
0,267750.0,2,3,4,2,-20991,-4727,1,0,1,0,1,2.0,0,1,0,1,1,0,0
0,267750.0,2,3,4,2,-20991,-4727,1,0,1,0,1,2.0,0,1,0,1,1,0,0
0,267750.0,2,3,4,2,-20991,-4727,1,0,1,0,1,2.0,0,1,0,1,1,0,0
0,267750.0,2,3,4,2,-20991,-4727,1,0,1,0,1,2.0,0,1,0,1,1,0,0
0,139500.0,2,3,1,2,-16203,-7100,1,0,0,0,5,1.0,1,0,1,0,1,0,0
0,139500.0,2,3,1,2,-16203,-7100,1,0,0,0,5,1.0,1,0,1,0,1,0,0
0,139500.0,2,3,1,2,-16203,-7100,1,0,0,0,5,1.0,1,0,1,0,1,0,0
0,67500.0,2,1,4,2,-18674,-5304,1,1,1,0,2,2.0,0,1,1,0,1,0,0
0,67500.0,2,1,4,2,-18674,-5304,1,1,1,0,2,2.0,0,1,1,0,1,0,1
0,252000.0,2,1,4,2,-10750,-2443,1,0,0,0,6,2.0,0,1,0,1,1,0,0
0,252000.0,2,1,4,2,-10750,-2443,1,0,0,0,6,2.0,0,1,0,1,1,0,0
0,252000.0,2,1,4,2,-10750,-2443,1,0,0,0,6,2.0,0,1,0,1,1,0,0
0,252000.0,2,1,4,2,-10750,-2443,1,0,0,0,6,2.0,0,1,0,1,1,0,0
0,252000.0,2,1,4,2,-10750,-2443,1,0,0,0,6,2.0,0,1,0,1,1,0,0
0,252000.0,2,1,4,2,-10750,-2443,1,0,0,0,6,2.0,0,1,0,1,1,0,0
0,252000.0,2,1,4,2,-10750,-2443,1,0,0,0,6,2.0,0,1,0,1,1,0,0
0,180000.0,2,0,4,2,-21155,-130,1,0,1,0,2,2.0,0,1,1,0,1,0,0
0,180000.0,2,0,4,2,-21155,-130,1,0,1,0,2,2.0,0,1,1,0,1,0,1
0,135000.0,2,1,4,2,-19692,-5273,1,1,1,0,1,2.0,1,0,1,0,1,0,0
0,900000.0,2,3,0,2,-19063,-7404,1,0,0,0,5,1.0,1,0,0,1,1,0,1
0,900000.0,2,3,0,2,-19063,-7404,1,0,0,0,5,1.0,1,0,0,1,1,0,1
0,180000.0,2,3,3,2,-14867,-586,1,1,0,0,2,2.0,0,1,0,1,1,0,0
0,180000.0,2,3,3,2,-14867,-586,1,1,0,0,2,2.0,0,1,0,1,1,0,0
0,180000.0,2,3,3,2,-14867,-586,1,1,0,0,2,2.0,0,1,0,1,1,0,0
0,180000.0,2,3,3,2,-14867,-586,1,1,0,0,2,2.0,0,1,0,1,1,0,0
0,180000.0,2,3,3,2,-14867,-586,1,1,0,0,2,2.0,0,1,0,1,1,0,0
0,180000.0,2,3,3,2,-14867,-586,1,1,0,0,2,2.0,0,1,0,1,1,0,1
0,180000.0,2,3,3,2,-14867,-586,1,1,0,0,2,2.0,0,1,0,1,1,0,0
0,115290.0,1,1,4,2,-23187,365243,1,0,1,1,0,2.0,0,1,0,1,1,0,0
0,115290.0,1,1,4,2,-23187,365243,1,0,1,1,0,2.0,0,1,0,1,1,0,1
0,115290.0,1,1,4,2,-23187,365243,1,0,1,1,0,2.0,0,1,0,1,1,0,0
0,115290.0,1,1,4,2,-23187,365243,1,0,1,1,0,2.0,0,1,0,1,1,0,0
0,115290.0,1,1,4,2,-23187,365243,1,0,1,1,0,2.0,0,1,0,1,1,0,0
0,115290.0,1,1,4,2,-23187,365243,1,0,1,1,0,2.0,0,1,0,1,1,0,0
2,225000.0,2,3,4,2,-11281,-1744,1,1,0,1,4,4.0,1,0,1,0,1,0,0
1,135000.0,2,1,4,2,-9430,-1195,1,1,0,0,3,3.0,0,1,0,1,1,0,0
1,135000.0,2,1,4,2,-9430,-1195,1,1,0,0,3,3.0,0,1,0,1,1,0,0
1,135000.0,2,1,4,2,-9430,-1195,1,1,0,0,3,3.0,0,1,0,1,1,0,0
1,135000.0,2,1,4,2,-9430,-1195,1,1,0,0,3,3.0,0,1,0,1,1,0,0
0,450000.0,3,3,4,2,-14718,-5578,1,0,1,0,5,2.0,1,0,1,0,1,0,0
0,450000.0,3,3,4,2,-14718,-5578,1,0,1,0,5,2.0,1,0,1,0,1,0,0
0,450000.0,3,3,4,2,-14718,-5578,1,0,1,0,5,2.0,1,0,1,0,1,0,0
0,279000.0,3,3,0,2,-11042,-3174,1,0,0,0,4,1.0,0,1,1,0,1,0,1
0,279000.0,3,3,0,2,-11042,-3174,1,0,0,0,4,1.0,0,1,1,0,1,0,1
0,279000.0,3,3,0,2,-11042,-3174,1,0,0,0,4,1.0,0,1,1,0,1,0,0
0,279000.0,3,3,0,2,-11042,-3174,1,0,0,0,4,1.0,0,1,1,0,1,0,0
0,279000.0,3,3,0,2,-11042,-3174,1,0,0,0,4,1.0,0,1,1,0,1,0,1
0,279000.0,3,3,0,2,-11042,-3174,1,0,0,0,4,1.0,0,1,1,0,1,0,0
1,76500.0,2,3,3,2,-12506,-495,1,1,0,0,6,3.0,1,0,1,0,1,0,0
1,76500.0,2,3,3,2,-12506,-495,1,1,0,0,6,3.0,1,0,1,0,1,0,0
1,76500.0,2,3,3,2,-12506,-495,1,1,0,0,6,3.0,1,0,1,0,1,0,0
1,76500.0,2,3,3,2,-12506,-495,1,1,0,0,6,3.0,1,0,1,0,1,0,0
1,76500.0,2,3,3,2,-12506,-495,1,1,0,0,6,3.0,1,0,1,0,1,0,0
1,76500.0,2,3,3,2,-12506,-495,1,1,0,0,6,3.0,1,0,1,0,1,0,0
0,202500.0,2,1,4,2,-20604,-252,1,1,1,0,2,2.0,0,1,1,0,1,0,0
0,202500.0,2,1,4,2,-20604,-252,1,1,1,0,2,2.0,0,1,1,0,1,0,0
2,67500.0,2,3,4,2,-10331,-433,1,0,1,0,4,4.0,1,0,1,0,1,0,0
0,234000.0,2,2,4,2,-13923,-2290,1,1,1,0,2,2.0,0,1,1,0,1,0,0
0,234000.0,2,2,4,2,-13923,-2290,1,1,1,0,2,2.0,0,1,1,0,1,0,0
0,90000.0,2,1,0,2,-19304,-464,1,1,1,0,4,1.0,1,0,1,0,1,0,1
0,90000.0,2,1,0,2,-19304,-464,1,1,1,0,4,1.0,1,0,1,0,1,0,0
0,90000.0,2,1,0,2,-19304,-464,1,1,1,0,4,1.0,1,0,1,0,1,0,1
0,90000.0,2,1,0,2,-19304,-464,1,1,1,0,4,1.0,1,0,1,0,1,0,0
0,90000.0,2,1,0,2,-19304,-464,1,1,1,0,4,1.0,1,0,1,0,1,0,0
0,90000.0,2,1,0,2,-19304,-464,1,1,1,0,4,1.0,1,0,1,0,1,0,0
0,90000.0,2,1,0,2,-19304,-464,1,1,1,0,4,1.0,1,0,1,0,1,0,0
0,81000.0,2,1,3,2,-19569,-1013,1,0,0,0,2,2.0,1,0,1,0,1,0,0
0,108000.0,2,1,0,1,-8182,-1317,1,1,0,0,3,1.0,0,1,1,0,1,0,1
0,108000.0,2,1,0,1,-8182,-1317,1,1,0,0,3,1.0,0,1,1,0,1,0,0
0,99000.0,1,1,4,2,-19944,365243,1,0,0,0,0,2.0,0,1,1,0,1,0,0
0,99000.0,1,1,4,2,-19944,365243,1,0,0,0,0,2.0,0,1,1,0,1,0,0
0,198000.0,2,1,0,0,-8657,-1164,1,1,0,0,1,1.0,0,1,1,0,1,0,0
0,198000.0,2,1,0,0,-8657,-1164,1,1,0,0,1,1.0,0,1,1,0,1,0,0
0,360000.0,3,3,4,1,-14835,-1195,1,1,1,0,2,2.0,0,1,0,1,1,0,0
0,135000.0,1,1,4,2,-19940,365243,1,0,1,0,0,2.0,1,0,1,0,1,0,0
0,135000.0,1,1,4,2,-19940,365243,1,0,1,0,0,2.0,1,0,1,0,1,0,0
0,76500.0,1,1,4,2,-23480,365243,1,0,0,0,0,2.0,1,0,1,0,1,0,0
0,76500.0,1,1,4,2,-23480,365243,1,0,0,0,0,2.0,1,0,1,0,1,0,0
0,76500.0,1,1,4,2,-23480,365243,1,0,0,0,0,2.0,1,0,1,0,1,0,0
0,76500.0,1,1,4,2,-23480,365243,1,0,0,0,0,2.0,1,0,1,0,1,0,0
0,76500.0,1,1,4,2,-23480,365243,1,0,0,0,0,2.0,1,0,1,0,1,0,0
0,90000.0,3,1,4,2,-9489,-1682,1,0,1,0,0,2.0,1,0,1,0,1,0,0
0,90000.0,3,1,4,2,-9489,-1682,1,0,1,0,0,2.0,1,0,1,0,1,0,0
0,90000.0,3,1,4,2,-9489,-1682,1,0,1,0,0,2.0,1,0,1,0,1,0,0
0,90000.0,3,1,4,2,-9489,-1682,1,0,1,0,0,2.0,1,0,1,0,1,0,0
0,270000.0,2,2,3,2,-13855,-739,1,1,0,0,0,2.0,1,0,0,1,1,0,1
0,81000.0,2,1,4,0,-14435,-3386,1,1,0,0,2,2.0,0,1,0,1,1,0,0
0,81000.0,2,1,4,0,-14435,-3386,1,1,0,0,2,2.0,0,1,0,1,1,0,0
0,202500.0,3,3,4,2,-17274,-1348,1,0,1,0,1,2.0,1,0,1,0,1,0,0
0,202500.0,3,3,4,2,-17274,-1348,1,0,1,0,1,2.0,1,0,1,0,1,0,0
0,202500.0,3,3,4,2,-17274,-1348,1,0,1,0,1,2.0,1,0,1,0,1,0,0
0,202500.0,3,3,4,2,-17274,-1348,1,0,1,0,1,2.0,1,0,1,0,1,0,0
0,202500.0,3,3,4,2,-17274,-1348,1,0,1,0,1,2.0,1,0,1,0,1,0,0
0,202500.0,3,3,4,2,-17274,-1348,1,0,1,0,1,2.0,1,0,1,0,1,0,0
0,202500.0,3,3,4,2,-17274,-1348,1,0,1,0,1,2.0,1,0,1,0,1,0,0
0,202500.0,3,3,4,2,-17274,-1348,1,0,1,0,1,2.0,1,0,1,0,1,0,0
0,157500.0,2,1,4,2,-19702,-9870,1,1,1,0,0,2.0,1,0,1,0,1,0,0
0,157500.0,2,1,4,2,-19702,-9870,1,1,1,0,0,2.0,1,0,1,0,1,0,0
0,157500.0,2,1,4,2,-19702,-9870,1,1,1,0,0,2.0,1,0,1,0,1,0,0
0,157500.0,2,1,4,2,-19702,-9870,1,1,1,0,0,2.0,1,0,1,0,1,0,0
0,157500.0,2,1,4,2,-19702,-9870,1,1,1,0,0,2.0,1,0,1,0,1,0,0
0,157500.0,2,1,4,2,-19702,-9870,1,1,1,0,0,2.0,1,0,1,0,1,0,1
0,157500.0,2,1,4,2,-19702,-9870,1,1,1,0,0,2.0,1,0,1,0,1,0,0
0,157500.0,2,1,4,2,-19702,-9870,1,1,1,0,0,2.0,1,0,1,0,1,0,0
0,157500.0,2,1,4,2,-19702,-9870,1,1,1,0,0,2.0,1,0,1,0,1,0,1
0,180000.0,2,3,4,2,-13241,-4451,1,0,1,0,0,2.0,1,0,1,0,1,0,0
0,180000.0,2,3,4,2,-13241,-4451,1,0,1,0,0,2.0,1,0,1,0,1,0,1
0,180000.0,2,3,4,2,-13241,-4451,1,0,1,0,0,2.0,1,0,1,0,1,0,0
0,135000.0,2,1,4,1,-12130,-798,1,0,0,0,3,2.0,1,0,1,0,1,0,0
0,135000.0,2,1,4,1,-12130,-798,1,0,0,0,3,2.0,1,0,1,0,1,0,0
2,135000.0,2,1,4,2,-9736,-2870,1,0,0,0,0,4.0,1,0,1,0,1,0,0
2,135000.0,2,1,4,2,-9736,-2870,1,0,0,0,0,4.0,1,0,1,0,1,0,0
2,135000.0,2,1,4,2,-9736,-2870,1,0,0,0,0,4.0,1,0,1,0,1,0,0
0,135000.0,2,1,4,2,-16196,-6218,1,1,1,0,1,2.0,0,1,0,1,1,0,0
0,135000.0,2,1,4,2,-16196,-6218,1,1,1,0,1,2.0,0,1,0,1,1,0,0
0,270000.0,2,1,4,2,-11706,-1164,1,1,0,1,2,2.0,0,1,0,1,1,0,0
0,270000.0,2,1,4,2,-11706,-1164,1,1,0,1,2,2.0,0,1,0,1,1,0,0
0,270000.0,2,1,4,2,-11706,-1164,1,1,0,1,2,2.0,0,1,0,1,1,0,0
0,270000.0,2,1,4,2,-11706,-1164,1,1,0,1,2,2.0,0,1,0,1,1,0,0
0,270000.0,2,1,4,2,-11706,-1164,1,1,0,1,2,2.0,0,1,0,1,1,0,0
0,270000.0,2,1,4,2,-11706,-1164,1,1,0,1,2,2.0,0,1,0,1,1,0,0
0,270000.0,2,1,4,2,-11706,-1164,1,1,0,1,2,2.0,0,1,0,1,1,0,0
0,270000.0,2,1,4,2,-11706,-1164,1,1,0,1,2,2.0,0,1,0,1,1,0,0
0,270000.0,2,1,4,2,-11706,-1164,1,1,0,1,2,2.0,0,1,0,1,1,0,0
0,270000.0,2,1,4,2,-11706,-1164,1,1,0,1,2,2.0,0,1,0,1,1,0,0
0,202500.0,2,3,4,2,-16100,-4939,1,0,1,0,4,2.0,1,0,1,0,1,0,0
0,202500.0,2,3,4,2,-16100,-4939,1,0,1,0,4,2.0,1,0,1,0,1,0,1
0,202500.0,2,3,4,2,-16100,-4939,1,0,1,0,4,2.0,1,0,1,0,1,0,0
0,202500.0,2,3,4,2,-16100,-4939,1,0,1,0,4,2.0,1,0,1,0,1,0,0
0,157500.0,2,2,4,2,-16888,-2687,1,0,0,0,4,2.0,1,0,1,0,1,0,0
0,157500.0,2,2,4,2,-16888,-2687,1,0,0,0,4,2.0,1,0,1,0,1,0,1
0,157500.0,2,2,4,2,-16888,-2687,1,0,0,0,4,2.0,1,0,1,0,1,0,0
0,157500.0,2,2,4,2,-16888,-2687,1,0,0,0,4,2.0,1,0,1,0,1,0,0
0,157500.0,2,2,4,2,-16888,-2687,1,0,0,0,4,2.0,1,0,1,0,1,0,0
2,180000.0,2,2,4,2,-12463,-2170,1,1,0,0,1,4.0,0,1,0,1,1,0,0
2,180000.0,2,2,4,2,-12463,-2170,1,1,0,0,1,4.0,0,1,0,1,1,0,0
2,180000.0,2,2,4,2,-12463,-2170,1,1,0,0,1,4.0,0,1,0,1,1,0,0
